location,latitude,longitude,nearest_airport,full_address
Saint-Sauveur (Québec),45.894309,-74.158058,YMX,"Saint-Sauveur, Les Pays-d'en-Haut, Laurentides, Québec, Canada"
Onoway,53.7066655,-114.1882898,YXD,"Onoway (town), Alberta, T0E 1V0, Canada"
Barry's Bay,45.488298,-77.679176,YTA,"Barry's Bay, Madawaska Valley, Renfrew County, Eastern Ontario, Ontario, K0J 1B0, Canada"
Saint-Alexandre,45.230266549999996,-73.12452476062859,YJN,"Saint-Alexandre, Le Haut-Richelieu, Montérégie, Québec, J0J 1S0, Canada"
Cap-aux-Meules,47.377501,-61.8661738,YGR,"Cap-aux-Meules, Les Îles-de-la-Madeleine, Communauté maritime des Îles-de-la-Madeleine, Gaspésie–Îles-de-la-Madeleine, Québec, G4T 1C9, Canada"
Valcourt,45.4937347,-72.3151116,ZBM,"Valcourt (ville), Le Val-Saint-François, Estrie, Québec, J0E 2L0, Canada"
Northbrook,46.0114186,-66.6332462,YFC,"Northbrook, Fredericton, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, E3G 8T8, Canada"
Cookstown,44.1897548,-79.7017017,YLK,"Cookstown, Innisfil, Simcoe County, Central Ontario, Ontario, L0L 1L0, Canada"
Bowden,51.9327066,-114.0345818,YQF,"Town of Bowden, Alberta, Canada"
Baysville,45.1497562,-79.1151352,YQA,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada"
Addington Highlands,44.901670100000004,-77.31209380734036,YTR,"Addington Highlands, Lennox and Addington County, Eastern Ontario, Ontario, Canada"
Saint-Ambroise,48.557523,-71.324615,YTF,"Saint-Ambroise, Le Fjord-du-Saguenay, Saguenay–Lac-Saint-Jean, Québec, Canada"
Hannon,43.187716,-79.8328349,YHM,"Hannon, Hamilton, Golden Horseshoe, Ontario, L8W 0C6, Canada"
St. Louis,46.8860492,-64.1441189,YSU,"Rural Municipality of St. Louis, Prince County, Prince Edward Island, C0B 1Z0, Canada"
St. Peter's,45.6560326,-60.875068,YPS,"St. Peter's, Municipality of the County of Richmond, Richmond County, Nova Scotia, Canada"
Fort Erie,42.91308,-78.918611,BUF,"Fort Erie, Niagara Region, Golden Horseshoe, Ontario, Canada"
Saint-Jacques-de-Leeds,46.288359,-71.337662,YQB,"Saint-Jacques-de-Leeds, Les Appalaches, Chaudière-Appalaches, Québec, G0N 1J0, Canada"
Radville,49.4629996,-104.2947907,YEN,"Radville, Division No. 2, Saskatchewan, S0C 2G0, Canada"
New Glasgow,45.5869474,-62.6483547,YYG,"New Glasgow, Town of New Glasgow, Pictou County, Nova Scotia, Canada"
Deseronto,44.195005,-77.049866,YGK,"Deseronto, Hastings County, Central Ontario, Ontario, Canada"
Saint-Léonard-de-Portneuf,46.8916001,-71.9106457,YQB,"Saint-Léonard-de-Portneuf, Portneuf (MRC), Capitale-Nationale, Québec, Canada"
Saint-Patrice,47.8296689,-69.5408536,YRI,"Saint-Patrice, Rivière-du-Loup, Rivière-du-Loup (MRC), Bas-Saint-Laurent, Québec, G5R 4W5, Canada"
Shallow Lake,44.6149623,-81.0903863,YVV,"Shallow Lake, Georgian Bluffs, Grey County, Ontario, N0H 2K0, Canada"
Notre-Dame,46.3105299,-64.729578,YQM,"Notre-Dame, Dundas Parish, Kent County, New Brunswick / Nouveau-Brunswick, E4V 2E7, Canada"
Saint-Barthélemy,46.1912244,-73.1199,YRQ,"Saint-Barthélemy, D'Autray, Lanaudière, Québec, J0K 1X0, Canada"
Noyan,45.0666905,-73.2993215,YJN,"Noyan, Le Haut-Richelieu, Montérégie, Québec, Canada"
Norway,47.02094955,-64.03336032726457,YSU,"Norway, Prince County, Prince Edward Island, Canada"
Sainte-Anne-de-Beaupré,47.0260796,-70.9253362,YQB,"Sainte-Anne-de-Beaupré, La Côte-de-Beaupré, Capitale-Nationale, Québec, G0A 3C0, Canada"
Saint-Benoît-du-Lac,45.167757,-72.268753,ZBM,"Saint-Benoît-du-Lac, Memphrémagog, Estrie, Québec, Canada"
Maplewood,44.6268856,-64.6222688,YZX,"Maplewood, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B0R 1E0, Canada"
Harrington,46.3502365,-63.1677118,YYG,"Harrington, Queens County, Prince Edward Island, C0B 1N0, Canada"
Millbank,43.5714558,-80.8399074,YKF,"Millbank, Perth East, Perth County, Ontario, Canada"
Hermanville,46.461148,-62.2791587,YYG,"Hermanville, Kings County, Prince Edward Island, Canada"
Fall River,44.8142052,-63.6289858,YHZ,"Fall River, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Daveluyville,46.20431,-72.137604,YRQ,"Daveluyville, Arthabaska, Centre-du-Québec, Québec, G0Z 1C0, Canada"
Britt,45.774189,-80.5578912,YPD,"Britt, Unorganized Centre Parry Sound, Parry Sound District, Central Ontario, Ontario, P0G 1A0, Canada"
Ruddell,52.6032729,-107.8523401,YQW,"Ruddell, Division No. 16, Saskatchewan, Canada"
Swan River (Town),52.1050567,-101.27054,ZJN,"Swan River, Division No. 20, Manitoba, Canada"
Grise Fiord,76.4181376,-82.71655750036642,YGZ,"Grise Fiord, ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, X0A 0J0, Canada"
Pleasant Bay,46.8230805,-60.7998526,YQY,"Pleasant Bay, Municipality of the County of Inverness, Inverness County, Nova Scotia, B0E 2P0, Canada"
Sydney Mines,46.2340189,-60.2239916,YQY,"Sydney Mines, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, Canada"
François,47.5803131,-56.7478424,MQC,"François, Newfoundland, Newfoundland and Labrador, Canada"
Indian Brook,46.3732388,-60.528142,YQY,"Indian Brook, Municipality of Victoria County, Victoria County, Nova Scotia, Canada"
Saint Marys,46.1196102,-66.54111416664821,YFC,"Saint Marys Parish, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, Canada"
Nobleton,43.9022127,-79.652722,YKZ,"Nobleton, King, York Region, Golden Horseshoe, Ontario, L0G 1N0, Canada"
Saint-Louis-de-Gonzague,46.267003,-70.328979,YQB,"Saint-Louis-de-Gonzague, Les Etchemins, Chaudière-Appalaches, Québec, Canada"
Grand River,46.5096888,-63.9380279,YSU,"Grand River, Lot 14, Prince County, Prince Edward Island, Canada"
East Preston,44.7219021,-63.419838,YHZ,"East Preston, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Whycocomagh,45.9740206,-61.1271652,YPS,"Whycocomagh, Municipality of the County of Inverness, Inverness County, Nova Scotia, B0E 3M0, Canada"
Wetaskiwin,52.968492,-113.36792,YEG,"City of Wetaskiwin, Wetaskiwin, Alberta, Canada"
Balmoral,50.2558203,-97.3204529,YWG,"Balmoral, Rural Municipality of Rockwood, Division No. 14, Manitoba, Canada"
Saint-Antonin,47.7609245,-69.4795833,YRI,"Saint-Antonin, Rivière-du-Loup (MRC), Bas-Saint-Laurent, Québec, G0L 2J0, Canada"
Williamstown,45.1466728,-74.5795614,YCC,"Williamstown, South Glengarry, Stormont, Dundas and Glengarry Counties, Eastern Ontario, Ontario, K0C 2J0, Canada"
Rosenort,49.4596612,-97.4359644,YWG,"Rosenort, Rural Municipality of Morris, Division No. 3, Manitoba, Canada"
Owen Sound,44.5678105,-80.9430094,YOS,"Owen Sound, Grey County, Ontario, Canada"
Sainte-Julie (Sainte-Julie),45.6354303,-73.3280292,YHU,"Bras Sainte-Julie, Sainte-Julie, Marguerite-D'Youville, Montérégie, Québec, J0L 1N0, Canada"
Kinnear's Mills,46.220227,-71.380234,YQB,"Kinnear's Mills, Les Appalaches, Chaudière-Appalaches, Québec, Canada"
Saint-Mathieu-de-Rioux,48.1848597,-68.9846473,YXK,"Saint-Mathieu-de-Rioux, Les Basques, Bas-Saint-Laurent, Québec, G0L 3T0, Canada"
Curve Lake,44.4620117,-78.372838,YPQ,"Curve Lake, Peterborough County, Central Ontario, Ontario, K0L 1R0, Canada"
Fairview,49.2641128,-123.1268352,CXH,"Fairview, Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
Crane River,51.5291747,-99.2788205,YDN,"Crane River, Unorganized Division No. 19, Division No. 19, Manitoba, Canada"
Rockport,44.3794699,-75.93284,ART,"Rockport, Leeds and the Thousand Islands, Leeds and Grenville Counties, Eastern Ontario, Ontario, K0E 1V0, Canada"
Nyanza,46.0943648,-60.8689786,YPS,"Nyanza, Municipality of Victoria County, Victoria County, Nova Scotia, Canada"
Morris,49.353316,-97.3655648,PMB,"Morris, Division No. 3, Manitoba, R0G 1K0, Canada"
Charing Cross,42.3326838,-82.0972525,MTC,"Charing Cross, Chatham, Chatham-Kent, Ontario, Canada"
Kars,45.154927,-75.648422,YOW,"Kars, Ottawa, Eastern Ontario, Ontario, K0A 2E0, Canada"
Straffordville,42.7487157,-80.7778038,YQS,"Straffordville, Bayham, Elgin County, Ontario, N0J 1Y0, Canada"
Corner Brook,48.95317,-57.947388,YDF,"Corner Brook, Newfoundland, Newfoundland and Labrador, Canada"
Kent,46.5425184,-65.1995245,YCH,"Kent County, New Brunswick / Nouveau-Brunswick, Canada"
Sisson Ridge,46.9170024,-67.4386104,YSL,"Sisson Ridge, Gordon Parish, Victoria County, New Brunswick / Nouveau-Brunswick, E7G 2E4, Canada"
Douglastown,47.0329461,-65.4939079,YCH,"Douglastown, Newcastle, Miramichi, City of Miramichi, Northumberland County, New Brunswick / Nouveau-Brunswick, E1V 6W4, Canada"
Dalmas,47.071167,-73.73680113008294,YTM,"Lac Dalmas, Rivière-de-la-Savane, Mékinac, Mauricie, Québec, Canada"
Ravenna,44.4697966,-80.4180238,YOS,"Ravenna, The Blue Mountains, Grey County, Ontario, Canada"
Appleton,48.9820913,-54.8621069,YQX,"Appleton, Newfoundland, Newfoundland and Labrador, Canada"
Champlain,46.441406,-72.343941,YRQ,"Champlain, Les Chenaux, Mauricie, Québec, G0X 1C0, Canada"
New York,45.3770766,-73.492928,YHU,"Aut. 930, Aut. 15, Route 132;New York;Montréal;Candiac;boul. Jean-Leman;St-Philippe, Autoroute 930, D, Candiac, Roussillon, Montérégie, Québec, J5R 6V5, Canada"
Winchester,45.0928774,-75.35299,YOW,"Winchester, North Dundas, Stormont, Dundas and Glengarry Counties, Eastern Ontario, Ontario, K0C 2K0, Canada"
Mount Herbert,46.2303721,-63.0393935,YYG,"Mount Herbert, Queens County, Prince Edward Island, Canada"
Saddle Lake,53.9691447,-111.6887198,YBY,"Saddle Lake, Division No. 12, Alberta, Canada"
Saint-Éloi,48.0398435,-69.2251881,YRI,"Saint-Éloi, Les Basques, Bas-Saint-Laurent, Québec, Canada"
Scotch Settlement,46.2309516,-64.7432878,YQM,"Scotch Settlement, Moncton Parish, Westmorland County, New Brunswick / Nouveau-Brunswick, Canada"
Nipissing,46.1990313,-78.9738324,YYB,"Nipissing District, Northeastern Ontario, Ontario, Canada"
Pincourt,45.371202,-73.986053,YUL,"Pincourt, Vaudreuil-Soulanges, Montérégie, Québec, Canada"
Chicoutimi-Nord,48.4382053,-71.0750109,YBG,"Chicoutimi-Nord, Arrondissement de Chicoutimi, Saguenay, Saguenay–Lac-Saint-Jean, Québec, G7H 1K5, Canada"
Vallée-Jonction,46.376544,-70.924988,YQB,"Vallée-Jonction, La Nouvelle-Beauce, Chaudière-Appalaches, Québec, G0S 3J0, Canada"
Carling,45.34852525,-75.85221444166874,YOW,"National Defence Headquarters - Carling Campus, Nepean, Ottawa, Eastern Ontario, Ontario, Canada"
Hesketh,51.466667,-112.966667,YYC,"Hesketh, Division No. 5, Alberta, Canada"
Quarryville,46.8342464,-65.7810834,YCH,"Quarryville, Derby Parish, Northumberland County, New Brunswick / Nouveau-Brunswick, E9E 2H9, Canada"
Irishtown-Summerside,48.98747365,-57.966448001084174,YDF,"Irishtown-Summerside, Newfoundland, Newfoundland and Labrador, Canada"
Fogo Island,49.6972997,-54.26124295214966,YQX,"Fogo Island, Newfoundland, Newfoundland and Labrador, Canada"
L'Ascension-de-Patapédia,47.9349115,-67.249529,YCL,"L'Ascension-de-Patapédia, Avignon, Gaspésie–Îles-de-la-Madeleine, Québec, Canada"
Fort Simpson,61.8631427,-121.354276,YFS,"Fort Simpson, Dehcho Region, Northwest Territories, X0E 0N0, Canada"
Chambly,45.4473898,-73.2932002,YHU,"Chambly, La Vallée-du-Richelieu, Montérégie, Québec, Canada"
Old Crow,67.571002,-139.825745,YOC,"Old Crow, Yukon, Y0B 1N0, Canada"
Clavet,51.995874,-106.376495,YXE,"Clavet, Division No. 11, Saskatchewan, Canada"
Salem,45.7641459,-64.1089492,YQM,"Salem, Municipality of the County of Cumberland, Cumberland County, Nova Scotia, B4H 3Y1, Canada"
Saint Gregor,52.1777319,-104.827093,YXE,"St. Gregor, Division No. 15, Saskatchewan, S0K 3X0, Canada"
Barrie,44.3893208,-79.6901302,YLK,"Barrie, Central Ontario, Ontario, Canada"
Kensington,46.4360505,-63.6378732,YSU,"Town of Kensington, Prince County, Prince Edward Island, Canada"
Lakefield,44.4233365,-78.2721953,YPQ,"Lakefield, Selwyn, Peterborough County, Central Ontario, Ontario, K0L 2H0, Canada"
Clyde River,46.2239354,-63.2576799,YYG,"Clyde River, Rural Municipality of Clyde River, Queens County, Prince Edward Island, Canada"
Kenora,54.0245941,-89.1618188,YAX,"Kenora District, Northwestern Ontario, Ontario, Canada"
Beauval,55.1456837,-107.6106589,YVT,"Beauval, Division No. 18, Saskatchewan, Canada"
Rosemère,45.6323155,-73.8052338,YUL,"Rosemère, Thérèse-De Blainville, Laurentides, Québec, Canada"
Roxham,45.0297856,-73.5187106,YJN,"Roxham, Saint-Bernard-de-Lacolle, Les Jardins-de-Napierville, Montérégie, Québec, Canada"
Norway House,53.966667,-97.833333,YNE,"ᑭᓄᓭᐏ ᓰᐱᐩ Norway House, Unorganized Division No. 22, Division No. 22, Manitoba, Canada"
Sintaluta,50.480262,-103.449655,YQR,"Sintaluta, Division No. 6, Saskatchewan, Canada"
Hecla,51.135,-96.6653,YGM,"Hecla, Unorganized Division No. 18 (East), Division No. 18, Manitoba, Canada"
Lombardy,44.8240917,-76.0922993,YSH,"Lombardy, Rideau Lakes, Leeds and Grenville Counties, Eastern Ontario, Ontario, K0G 1L0, Canada"
Westlock,54.2700377,-113.8513211,YXD,"Westlock County, Alberta, Canada"
Shippagan,47.7418049,-64.7181216,YVB,"Shippagan, Shippagan Parish, Gloucester County, New Brunswick / Nouveau-Brunswick, Canada"
Waterdown,43.3314156,-79.8956803,YHM,"Waterdown, Hamilton, Golden Horseshoe, Ontario, L8B 0E6, Canada"
Dresden,42.5909853,-82.1795314,PHN,"Dresden, Chatham-Kent, Ontario, N0P 1M0, Canada"
Moosehorn,51.28905,-98.4221172,YDN,"Moosehorn, Rural Municipality of Grahamdale, Division No. 18, Manitoba, R0C 2E0, Canada"
Dalkeith,45.4457714,-74.572264,YCC,"Dalkeith, North Glengarry, Stormont, Dundas and Glengarry Counties, Eastern Ontario, Ontario, Canada"
River Glade,45.9874641,-65.117102,YQM,"River Glade, Salisbury Parish, Westmorland County, New Brunswick / Nouveau-Brunswick, E4Z, Canada"
Middle Arm,49.69790745,-56.10406614872761,YDF,"Middle Arm, Newfoundland, Newfoundland and Labrador, Canada"
Beaver Harbour,44.8992274,-62.4206253,YHZ,"Beaver Harbour, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Notre-Dame-des-Pins,46.183158,-70.713844,YQB,"Notre-Dame-des-Pins, Beauce-Sartigan, Chaudière-Appalaches, Québec, Canada"
Riverside-Albert,45.7481134,-64.7419269,YQM,"Riverside-Albert, Hopewell Parish, Albert County, New Brunswick / Nouveau-Brunswick, E4H 4C1, Canada"
Ogden,45.04513765,-72.16561903932943,ZBM,"Ogden, Memphrémagog, Estrie, Québec, Canada"
Le Bic,48.372095,-68.7112149,YXK,"Le Bic, Rimouski, Rimouski-Neigette, Bas-Saint-Laurent, Québec, G0L 1B0, Canada"
Saint-Claude,45.6589449,-71.9771835,YSC,"Saint-Claude, Le Val-Saint-François, Estrie, Québec, Canada"
Springdale,44.0500747,-66.1052748,YQI,"Springdale, Clare Municipal District, Digby County, Nova Scotia, Canada"
Vineland,43.1510757,-79.3923803,YCM,"Vineland, Lincoln, Niagara Region, Golden Horseshoe, Ontario, L0R 2C0, Canada"
Pinawa,50.15,-95.883333,YGM,"Pinawa, Local Government District of Pinawa, Division No. 1, Manitoba, R0E 1L0, Canada"
Mitchell's Bay,42.4718171,-82.4089988,MTC,"Mitchell's Bay, Chatham-Kent, Ontario, Canada"
Muenster,52.1921406,-104.9999067,YXE,"Muenster, Division No. 15, Saskatchewan, Canada"
Saint-Éphrem-de-Beauce,46.059891,-70.953827,YQB,"Saint-Éphrem-de-Beauce, Beauce-Sartigan, Chaudière-Appalaches, Québec, G0M 1R0, Canada"
Saint-Faustin-Lac-Carré,46.1137385,-74.4804645,YTM,"Mont-Blanc, Les Laurentides, Laurentides, Québec, Canada"
Leonardville,44.9755254,-66.9536824,YSJ,"Leonardville, Deer Island, West Isles Parish, Charlotte County, New Brunswick / Nouveau-Brunswick, Canada"
Mount Brydges,42.9097165,-81.4957317,YXU,"Mount Brydges, Strathroy-Caradoc, Middlesex County, Ontario, N0L 1W0, Canada"
Bluffton,52.7497903,-114.2922547,YRM,"Bluffton, Division No. 8, Alberta, Canada"
Winnipeg Beach,50.5046705,-96.975287,YGM,"Winnipeg Beach, Division No. 18, Manitoba, R0C 3G0, Canada"
Cookville,44.4006749,-64.5364382,YZX,"Cookville, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, Canada"
Congress,49.7552448,-106.0211379,YMJ,"Congress, Stonehenge No. 73, Division No. 3, Saskatchewan, Canada"
Geary,45.7612508,-66.4753907,YFC,"Geary, Burton Parish, Sunbury County, New Brunswick / Nouveau-Brunswick, E2V 3W5, Canada"
Perth,43.4935991,-81.0164111,YCE,"Perth County, Ontario, Canada"
Saint-Guillaume,45.885229,-72.764511,YRQ,"Saint-Guillaume, Drummond, Centre-du-Québec, Québec, J0C 1L0, Canada"
Assiniboia,49.6311192,-105.9926494,YMJ,"Assiniboia, Division No. 3, Saskatchewan, S0H 0B0, Canada"
Geraldton,49.7188752,-86.9493168,YGQ,"Greenstone, Thunder Bay District, Northwestern Ontario, Ontario, Canada"
Carlow,46.5121433,-67.5127141,PQI,"Carlow, Kent Parish, Carleton County, New Brunswick / Nouveau-Brunswick, Canada"
Melfort,52.8613707,-104.6135544,YPA,"Melfort, Division No. 14, Saskatchewan, Canada"
Dickson,52.0574638,-114.3106532,YQF,"Dickson, Division No. 8, Alberta, T0M 1V0, Canada"
Apohaqui,45.698347,-65.5984149,YSJ,"Apohaqui, Sussex Parish, Kings County, New Brunswick / Nouveau-Brunswick, Canada"
Pitt Meadows,49.2207623,-122.690153,YLY,"Pitt Meadows, Metro Vancouver Regional District, British Columbia, Canada"
Whitehorse 8,47.593647701671706,-52.72361030165143,YYT,"8, Whitehorse Place, Little Canada, St. John's, Newfoundland, Newfoundland and Labrador, A1B 2N7, Canada"
Gaspereau Forks,46.238127,-65.8564198,YFC,"Gaspereau Forks, Chipman Parish, Queens County, New Brunswick / Nouveau-Brunswick, Canada"
Moffet,47.5441121,-78.9526995,YXR,"Moffet, Québec, J0Z 2W0, Canada"
Saint-Majorique-de-Grantham,45.931334,-72.58152,YRQ,"Saint-Majorique-de-Grantham, Drummond, Centre-du-Québec, Québec, Canada"
Saint-Camille,45.6834546,-71.7037398,YSC,"Saint-Camille, Les Sources, Estrie, Québec, Canada"
Bothwell,42.6309355,-81.8707447,YZR,"Bothwell, Chatham-Kent, Ontario, N0P 1C0, Canada"
Albert Bridge,46.0160471,-60.0597706,YQY,"Albert Bridge, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, Canada"
Delta,49.0846258,-123.057938,YDT,"Delta, Metro Vancouver Regional District, British Columbia, Canada"
Macamic,48.7554185,-79.0011559,YEY,"Macamic, Abitibi-Ouest, Québec, Canada"
Dinsmore,51.3325438,-107.4471085,YXE,"Dinsmore, Division No. 12, Saskatchewan, S0L 0T0, Canada"
Charny,46.7132352,-71.271957,YQB,"Charny, Les Chutes-de-la-Chaudière-Est, Lévis, Chaudière-Appalaches, Québec, Canada"
McGivney,46.3639323,-66.5669046,YFC,"McGivney, Stanley Parish, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, Canada"
Kitimat,54.0535577,-128.6540519,YXT,"Kitimat, Regional District of Kitimat-Stikine, British Columbia, Canada"
Cobourg,43.9595998,-78.1677784,YPQ,"Cobourg, Northumberland County, Central Ontario, Ontario, Canada"
Richmond Hill,43.8801166,-79.4392925,YKZ,"Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada"
Rice Point,46.1340622,-63.2339957,YYG,"Rice Point, Rural Municipality of Afton, Queens County, Prince Edward Island, Canada"
Saint André,47.6740589,-69.7280115,YRI,"Saint-André-de-Kamouraska, Kamouraska (MRC), Bas-Saint-Laurent, Québec, Canada"
Matachewan,47.9394185,-80.6472976,YKX,"Matachewan Township, Timiskaming District, Northeastern Ontario, Ontario, P0K 1M0, Canada"
Travers,47.135700549999996,-72.32476131029952,YQB,"Travers (gardien), Route 17, Lac-Lapeyrere, Portneuf (MRC), Capitale-Nationale, Québec, Canada"
Auclair,47.728702,-68.644638,WFK,"Auclair, Témiscouata, Bas-Saint-Laurent, Québec, G0L 1A0, Canada"
Saint Bride's,47.5477673,-52.7508648,YYT,"L'il Bride, St. John's, Newfoundland, Newfoundland and Labrador, Canada"
Saint-Odilon-de-Cranbourne,46.358065,-70.675735,YQB,"Saint-Odilon-de-Cranbourne, Beauce-Centre, Chaudière-Appalaches, Québec, G0S 3A0, Canada"
Monarch,49.8044701,-113.1093485,YQL,"Hamlet of Monarch, Division No. 2, Alberta, Canada"
Kellys Cross,46.2701907,-63.4471479,YYG,"Kellys Cross, Queens County, Prince Edward Island, Canada"
Shoal Cove,51.366667,-56.616667,YAY,"Shoal Cove, Newfoundland, Newfoundland and Labrador, Canada"
Sainte-Angèle-de-Laval,46.33600225,-72.51798730392373,YRQ,"Quai de Ste-Angèle-de-Laval, Avenue Des Nénuphars, Sainte-Angèle, Bécancour, Bécancour (MRC), Centre-du-Québec, Québec, G9H 4T6, Canada"
Bjorkdale,52.7091705,-103.643831,YHB,"Bjorkdale, Division No. 14, Saskatchewan, Canada"
Atikokan,48.762526,-91.624603,YIB,"Atikokan, Rainy River District, Northwestern Ontario, Ontario, Canada"
